Beneficiary ID,score_b,score_r,score_d,score_a,meta_prob,rule_risk_score,final_fraud_score
B102053,0.25197998,0.312144,0.42511255,0.38746482,0.36788787915609833,0.2,28.39439395780492
B102054,0.3572342,0.312144,0.2922931,0.329284,0.20158257255037096,0.2,20.07912862751855
B102055,0.3851466,0.312144,0.3041439,0.2499941,0.1352644635872802,0.2,16.76322317936401
B102056,0.994609,0.9929214,0.12451976,0.4161283,0.9889797026126246,0.8,89.44898513063123
B102057,0.32591155,0.312144,0.20125455,0.35361674,0.12266894226413899,0.0,6.13344711320695
B102058,0.9952626,0.9929214,0.33804238,0.20259155,0.9825159240284889,0.6,79.12579620142444
B102059,0.32591155,0.312144,0.2729547,0.33875254,0.16701888383556374,0.2,18.350944191778186
B102060,0.23002031,0.312144,0.26079085,0.32401347,0.0842340457589566,0.2,14.21170228794783
B102061,0.09629103,0.312144,0.12786728,0.32585022,0.016774574529875227,0.2,10.838728726493763
B102062,0.25301167,0.312144,0.2123549,0.0,0.0038907219492835803,0.2,10.19453609746418
B102063,0.99397403,0.9929214,0.4323063,0.31994525,0.9968118016895374,0.2,59.84059008447687
B102064,0.14143111,0.312144,0.2729547,0.33295953,0.06076065397185956,0.4,23.038032698592982
B102065,0.09629103,0.312144,0.39271486,0.4256324,0.2096457084959953,0.2,20.482285424799766
B102066,0.39705124,0.312144,0.4170726,0.36573648,0.5131631167047439,0.0,25.658155835237196
B102067,0.14143111,0.312144,0.32724124,0.2909845,0.06033144251422756,0.2,13.01657212571138
B102068,0.25197998,0.312144,0.20792212,0.2835965,0.047756995328440244,0.2,12.387849766422013
B102069,0.29350033,0.9929214,0.27924144,0.37268618,0.7451497588879069,0.6,67.25748794439535
B102070,0.14143111,0.312144,0.47345033,0.44117513,0.4103381733611069,0.4,40.51690866805534
B102071,0.25197998,0.312144,0.4214322,0.40661985,0.40326709578907055,0.0,20.16335478945353
B102072,0.29350033,0.312144,0.19712967,0.49695733,0.2938675769901346,0.0,14.69337884950673
B102073,0.33464336,0.312144,0.3775326,0.30590293,0.24378277768893616,0.0,12.189138884446809
B102074,0.37262115,0.312144,0.43123245,0.40330836,0.5868346082819583,0.0,29.341730414097917
B102075,0.24058095,0.312144,0.35853148,0.3409015,0.1833483268777797,0.0,9.167416343888984
B102076,0.35942787,0.312144,0.41165224,0.32302266,0.35554618898077617,0.2,27.77730944903881
B102077,0.29350033,0.312144,0.41364154,0.33986026,0.307333802197868,0.2,25.366690109893398
B102078,0.09629103,0.312144,0.24512567,0.18588765,0.01058829793534499,0.2,10.52941489676725
B102079,0.9821483,0.312144,0.2922931,0.42666745,0.9595138180786382,0.2,57.975690903931905
B102080,0.2899557,0.312144,0.46620643,0.30453897,0.31172991560678565,0.2,25.58649578033928
B102081,0.29350033,0.312144,0.40716305,0.30444083,0.23490250796407214,0.2,21.74512539820361
B102082,0.21058175,0.312144,0.3360122,0.42986575,0.26643873514456506,0.0,13.321936757228253
B102083,0.9952626,0.9929214,0.34528834,0.30202895,0.9932191521938487,0.0,49.66095760969244
B102084,0.09629103,0.312144,0.42243114,0.24202727,0.05744588399509442,0.0,2.872294199754721
B102085,0.29350033,0.312144,0.32667208,0.26493084,0.10923249347727076,0.2,15.46162467386354
B102086,0.9871611,0.312144,0.3585577,0.40139213,0.9684030058230525,0.2,58.42015029115263
B102087,0.23817638,0.312144,0.2575781,0.2670444,0.05310802307501672,0.2,12.655401153750837
B102088,0.09629103,0.312144,0.35860533,0.539788,0.37265072714670683,0.4,38.63253635733535
B102089,0.33763006,0.312144,0.37971404,0.38161662,0.39933904627369043,0.2,29.966952313684526
B102090,0.29350033,0.312144,0.40221867,0.42368907,0.4684675320315986,0.2,33.42337660157993
B102091,0.29350033,0.312144,0.4712198,0.33425224,0.3857189878295138,0.4,39.2859493914757
B102092,0.24928056,0.312144,0.5078016,0.3477916,0.41410116040313366,0.2,30.705058020156685
B102093,0.99558616,0.9929214,0.36786455,0.33392498,0.9956628658746941,0.4,69.78314329373471
B102094,0.09629103,0.312144,0.40841,0.42805573,0.23213087672757554,0.4,31.606543836378776
B102095,0.25971228,0.312144,0.33117825,0.3115748,0.13716327590924765,0.0,6.858163795462382
B102096,0.09629103,0.312144,0.19712967,0.2742156,0.016905395283177433,0.0,0.8452697641588717
B102097,0.25197998,0.312144,0.26437354,0.3435184,0.11355565909892237,0.0,5.677782954946118
B102098,0.26216152,0.312144,0.648364,0.2648839,0.4860195603109036,0.2,34.30097801554518
B102099,0.22521305,0.312144,0.3916653,0.35432225,0.22586361710958622,0.2,21.29318085547931
B102100,0.35091743,0.312144,0.3796799,0.3484025,0.34659552595876014,0.2,27.329776297938007
B102101,0.45755908,0.312144,0.2117402,0.31045514,0.17955156252846996,0.2,18.9775781264235
B102102,0.25197998,0.312144,0.34558904,0.34156492,0.1808341665691791,0.0,9.041708328458956
B102103,0.09629103,0.312144,0.45294312,0.47484446,0.3867634296744814,0.4,39.33817148372407
B102104,0.14143111,0.312144,0.4034954,0.30786836,0.11266513808985551,0.6,35.63325690449277
B102105,0.14143111,0.312144,0.33117825,0.26645866,0.05009922225330088,0.0,2.504961112665044
B102106,0.14143111,0.312144,0.27858725,0.3130164,0.05308921480764609,0.2,12.654460740382307
B102107,0.09629103,0.312144,0.47588766,0.24471258,0.08292253445669678,0.2,14.14612672283484
B102108,0.25197998,0.312144,0.26891488,0.48702493,0.32887840465195095,0.2,26.443920232597552
B102109,0.25197998,0.312144,0.40783262,0.26065657,0.13959571963294926,0.2,16.979785981647463
B102110,0.14143111,0.312144,0.19667625,0.33106712,0.036148786768290815,0.2,11.807439338414541
B102111,0.26971263,0.312144,0.3082841,0.22493044,0.0612196295160954,0.0,3.06098147580477
B102112,0.3024912,0.312144,0.26437354,0.33535704,0.13773995531923536,0.0,6.886997765961768
B102113,0.29606596,0.312144,0.41049787,0.43567625,0.5138565330790054,0.4,45.69282665395027
B102114,0.29350033,0.312144,0.32889327,0.38769928,0.27640989479508543,0.4,33.82049473975427
B102115,0.2375642,0.312144,0.54018164,0.40279016,0.5770585087194392,0.2,38.85292543597196
B102116,0.29350033,0.312144,0.4171991,0.337006,0.3070274395010562,0.6,45.351371975052814
B102117,0.29350033,0.312144,0.34701213,0.3836424,0.29442520117343374,0.0,14.721260058671687
B102118,0.29350033,0.312144,0.39664114,0.28364587,0.19100226241532645,0.4,29.550113120766326
B102119,0.3263367,0.312144,0.32542518,0.19381487,0.0714519992502903,0.0,3.572599962514515
B102120,0.29961562,0.312144,0.26339564,0.34056416,0.1406110998927884,0.6,37.03055499463942
B102121,0.99241155,0.9929214,0.52968794,0.38124418,0.9990608294260662,0.6,79.95304147130331
B102122,0.32609785,0.312144,0.43970928,0.42180082,0.5760204524533404,0.6,58.80102262266702
B102123,0.09629103,0.312144,0.3186772,0.35644937,0.07790966769939683,0.0,3.895483384969842
B102124,0.17025031,0.312144,0.27171195,0.4737241,0.21533309218483979,0.2,20.766654609241993
B102125,0.14143111,0.312144,0.5188715,0.39206505,0.3783374721564406,0.4,38.91687360782203
B102126,0.29409334,0.312144,0.14970468,0.47084472,0.19157239858294742,0.4,29.578619929147372
B102127,0.9821483,0.312144,0.51007605,0.4172507,0.9899159393634342,0.2,59.49579696817171
B102128,0.2776108,0.312144,0.38252136,0.39003596,0.3401223402629855,0.4,37.00611701314928
B102129,0.09629103,0.312144,0.40630412,0.6147688,0.6210069421978761,0.4,51.0503471098938
B102130,0.9821483,0.312144,0.37766582,0.3326137,0.9477260364364669,0.2,57.38630182182335
B102131,0.25197998,0.312144,0.5595741,0.3830735,0.5864148667355904,0.4,49.32074333677952
B102132,0.14143111,0.312144,0.37766582,0.3682077,0.15555891456627066,0.2,17.777945728313533
B102133,0.33464336,0.312144,0.37409893,0.23921221,0.14620149853949438,0.2,17.31007492697472
B102134,0.09629103,0.312144,0.36259034,0.40358555,0.1497159409396506,0.2,17.485797046982533
B102135,0.29350033,0.312144,0.40006372,0.40755364,0.42836390055632445,0.2,31.41819502781622
B102136,0.09629103,0.312144,0.22145437,0.34873906,0.03863025958014868,0.0,1.931512979007434
B102137,0.9832913,0.9929214,0.476331,0.4941151,0.9994884392902104,0.6,79.97442196451053
B102138,0.28738636,0.312144,0.34627268,0.4941151,0.5234298939958674,0.4,46.17149469979337
B102139,0.25197998,0.312144,0.3019196,0.28866398,0.09146185514427871,0.2,14.573092757213935
B102140,0.26216152,0.312144,0.21026981,0.46173716,0.2157707695531391,0.2,20.788538477656953
B102141,0.26110518,0.312144,0.27967212,0.2240649,0.04804686238833194,0.0,2.4023431194165967
B102142,0.25197998,0.312144,0.44998184,0.3408914,0.31122433067715377,0.2,25.56121653385769
B102143,0.29350033,0.312144,0.426608,0.33819166,0.32341680140804424,0.0,16.17084007040221
B102144,0.14143111,0.312144,0.49898478,0.32170132,0.2181179319680908,0.2,20.90589659840454
B102145,0.31471604,0.9929214,0.5188715,0.4074338,0.9597876809513654,0.8,87.98938404756827
B102146,0.2770462,0.312144,0.6464254,0.43997207,0.8342747474437073,0.6,71.71373737218536
B102147,0.26216152,0.312144,0.23714812,0.28056404,0.05960232941330096,0.0,2.980116470665048
B102148,0.98827165,0.9929214,0.335309,0.33743662,0.9945147912183241,0.4,69.72573956091621
B102149,0.25197998,0.312144,0.46605968,0.19387223,0.1165576816783432,0.0,5.8278840839171595
B102150,0.25197998,0.312144,0.47130993,0.28398684,0.23751603427749302,0.2,21.87580171387465
B102151,0.09629103,0.9929214,0.23175193,0.37866014,0.4124281164832094,0.8,60.62140582416047
B102152,0.31741074,0.312144,0.36883554,0.42823088,0.4560891409178618,0.2,32.80445704589309
B102153,0.25197998,0.312144,0.41200218,0.6584659,0.8632155769880832,0.4,63.16077884940417
B102154,0.29350033,0.312144,0.5139716,0.35032514,0.49431770061996805,0.2,34.71588503099841
B102155,0.25197998,0.312144,0.46991622,0.37192687,0.40779535573385695,0.0,20.389767786692847
B102156,0.25197998,0.312144,0.34701213,0.4451905,0.36476497723219753,0.2,28.238248861609875
B102157,0.2915344,0.312144,0.28708687,0.1856825,0.0427950386666229,0.2,12.139751933331146
B102158,0.3422977,0.312144,0.23550412,0.261558,0.07762244708512298,0.2,13.881122354256147
B102159,0.2770116,0.312144,0.24012227,0.40829787,0.18467405207702342,0.4,29.233702603851174
B102160,0.35368276,0.312144,0.38884714,0.1874682,0.11672827765690073,0.2,15.836413882845038
B102161,0.26216152,0.312144,0.20178005,0.31795287,0.06525269368467296,0.2,13.262634684233648
B102162,0.23122221,0.312144,0.2056296,0.32275563,0.058835871160638445,0.2,12.941793558031922
B102163,0.14143111,0.312144,0.30637917,0.23744164,0.032961301857184384,0.0,1.6480650928592193
B102164,0.26216152,0.312144,0.19877893,0.32735762,0.06933744772248619,0.0,3.46687238612431
B102165,0.2534752,0.312144,0.39392006,0.31285062,0.1931523976651704,0.2,19.65761988325852
B102166,0.09629103,0.312144,0.48379707,0.36231044,0.21842594198229043,0.6,40.92129709911452
B102167,0.29624054,0.312144,0.32250613,0.63930255,0.7869515940087726,0.2,49.34757970043863
B102168,0.09629103,0.312144,0.28273585,0.26623428,0.028099473172909988,0.0,1.4049736586454995
B102169,0.29350033,0.312144,0.29138443,0.33475623,0.15377447235533726,0.4,27.688723617766865
B102170,0.3103051,0.312144,0.29898977,0.60987043,0.7225995304694084,0.0,36.12997652347042
B102171,0.22526895,0.312144,0.45561132,0.28120282,0.18899709245177976,0.0,9.449854622588989
B102172,0.26216152,0.312144,0.3117357,0.26493084,0.0843116827339868,0.0,4.21558413669934
B102173,0.29350033,0.312144,0.2304672,0.42560127,0.21459437086362934,0.2,20.72971854318147
B102174,0.14143111,0.312144,0.39711508,0.48918128,0.38875572050166296,0.2,29.437786025083145
B102175,0.09629103,0.312144,0.38574585,0.30450147,0.07718429082429738,0.2,13.85921454121487
B102176,0.09629103,0.312144,0.51007605,0.4654138,0.4621599203991356,0.2,33.10799601995678
B102177,0.30631855,0.312144,0.46321613,0.47556412,0.699388896981791,0.4,54.96944484908954
B102178,0.09629103,0.312144,0.24169974,0.38251898,0.059200557005547154,0.2,12.960027850277358
B102179,0.26676163,0.312144,0.3252462,0.36796594,0.2101465774769824,0.0,10.50732887384912
B102180,0.99963653,0.9929214,0.45510682,0.48319194,0.999405063961248,0.6,79.9702531980624
B102181,0.09629103,0.312144,0.19979537,0.30572203,0.022821494722813102,0.2,11.141074736140656
B102182,0.27241042,0.312144,0.31071222,0.41433212,0.2752240909111771,0.0,13.761204545558856
B102183,0.33358002,0.312144,0.46578494,0.10759366,0.088015953592846,0.2,14.400797679642302
B102184,0.9832913,0.9929214,0.33117825,0.42581066,0.9973992957891152,0.4,69.86996478945576
B102185,0.3459478,0.312144,0.35860533,0.29902428,0.22101456329500754,0.2,21.050728164750375
B102186,0.26216152,0.312144,0.31421253,0.40389895,0.24988674526795002,0.0,12.494337263397501
B102187,0.26044458,0.312144,0.33117825,0.36688957,0.20920214914825006,0.2,20.4601074574125
B102188,0.29350033,0.312144,0.40006372,0.37670028,0.36118490965482364,0.2,28.05924548274118
B102189,0.99295664,0.9929214,0.46494746,0.45759997,0.9992700907633638,0.6,79.96350453816818
B102190,0.29350033,0.312144,0.44112742,0.23324,0.1685617859686953,0.2,18.428089298434767
B102191,0.26216152,0.312144,0.41499698,0.20647353,0.0993689774393812,0.2,14.96844887196906
B102192,0.17728876,0.312144,0.17869686,0.2432268,0.017984121262967282,0.2,10.899206063148364
B102193,0.26676163,0.312144,0.3314275,0.40031657,0.2717229658683298,0.2,23.58614829341649
B102194,0.25197998,0.312144,0.18682832,0.41113687,0.12193701283120997,0.2,16.0968506415605
B102195,0.3971438,0.312144,0.31136426,0.38513035,0.3772390238024058,0.2,28.861951190120294
B102196,0.2896392,0.312144,0.3571632,0.36784214,0.2747679148985287,0.0,13.738395744926436
B102197,0.9821483,0.312144,0.41787216,0.28120282,0.9374048771670179,0.4,66.8702438583509
B102198,0.29350033,0.312144,0.3186772,0.19230509,0.056411505122842286,0.0,2.8205752561421145
B102199,0.27961805,0.312144,0.29967505,0.4311543,0.29965511330526257,0.2,24.982755665263127
B102200,0.9996424,0.9929214,0.44112742,0.4278868,0.9989146938629152,0.6,79.94573469314577
B102201,0.23817638,0.312144,0.30837646,0.31215495,0.10741330157675695,0.2,15.370665078837847
B102202,0.35942787,0.312144,0.6072681,0.3334971,0.7015419663783822,0.2,45.077098318919106
B102203,0.45333573,0.312144,0.43881568,0.3446055,0.583997666119648,0.4,49.199883305982404
B102204,0.24312855,0.312144,0.33120933,0.17364718,0.03935157747057368,0.2,11.967578873528685
B102205,0.09629103,0.312144,0.47771704,0.462622,0.40105250019406163,0.6,50.05262500970308
B102206,0.2753584,0.312144,0.19992232,0.36680755,0.10417467538557691,0.2,15.208733769278846
B102207,0.25197998,0.312144,0.33136445,0.32401347,0.14561757169183984,0.0,7.280878584591992
B102208,0.25197998,0.312144,0.44998184,0.36596498,0.3622812944204688,0.4,38.114064721023446
B102209,0.26216152,0.312144,0.40841,0.4309402,0.4500598012395692,0.2,32.50299006197846
B102210,0.22850613,0.312144,0.10641387,0.25155753,0.015907700084751685,0.2,10.795385004237584
B102211,0.25197998,0.312144,0.28612393,0.40385774,0.2052996611802099,0.2,20.264983059010493
B102212,0.29350033,0.312144,0.2575781,0.45173886,0.2950069688969916,0.2,24.75034844484958
B102213,0.22616985,0.312144,0.23714812,0.3435184,0.08361557855755575,0.0,4.180778927877787
B102214,0.45755908,0.312144,0.37822533,0.3814936,0.5698816650562047,0.4,48.49408325281024
B102215,0.9952626,0.9929214,0.4712198,0.22482362,0.9942538751128634,0.4,69.71269375564317
B102216,0.09629103,0.312144,0.4171991,0.0,0.0064084994525966665,0.2,10.320424972629834
B102217,0.29350033,0.312144,0.40773383,0.39475107,0.4128156840912172,0.2,30.640784204560862
B102218,0.45784596,0.312144,0.3132532,0.17364718,0.11261907062878095,0.2,15.630953531439049
B102219,0.9944569,0.9929214,0.542009,0.5123947,0.9997424966382381,0.8,89.98712483191191
B102220,0.09629103,0.312144,0.2539813,0.37330002,0.05924649538267656,0.2,12.96232476913383
B102221,0.09629103,0.312144,0.26861846,0.21034527,0.015497206778179534,0.2,10.774860338908978
B102222,0.23927702,0.312144,0.338279,0.16471978,0.03732084810714944,0.2,11.866042405357472
B102223,0.98827165,0.9929214,0.17909971,0.3177222,0.980906940842691,0.8,89.04534704213457
B102224,0.29350033,0.312144,0.34714508,0.30752835,0.17250174470703397,0.0,8.625087235351698
B102225,0.3541049,0.312144,0.2609915,0.22128026,0.06930355646868704,0.0,3.465177823434352
B102226,0.26216152,0.312144,0.19877893,0.2589687,0.038371549840905815,0.0,1.9185774920452907
B102227,0.2762139,0.312144,0.31421253,0.48764104,0.43720827349219804,0.2,31.8604136746099
B102228,0.30231526,0.312144,0.4366445,0.31258258,0.29923474215762325,0.2,24.961737107881163
B102229,0.25197998,0.312144,0.21379097,0.40556362,0.13722852809345668,0.2,16.861426404672837
B102230,0.14143111,0.312144,0.476331,0.39036953,0.3086381047696062,0.2,25.43190523848031
B102231,0.09629103,0.312144,0.31278795,0.24202727,0.02774562122348154,0.0,1.3872810611740771
B102232,0.14143111,0.312144,0.085348524,0.3691541,0.023986119284922638,0.2,11.199305964246133
B102233,0.27695158,0.312144,0.32250613,0.39303264,0.25834663247113687,0.2,22.917331623556844
B102234,0.14143111,0.312144,0.21757977,0.21633577,0.014977090780995149,0.0,0.7488545390497574
B102235,0.31978244,0.312144,0.6520977,0.26024085,0.5656977722425647,0.2,38.284888612128235
B102236,0.26216152,0.312144,0.33853814,0.26525804,0.10004893753592438,0.0,5.002446876796219
B102237,0.3263367,0.312144,0.16473079,0.3402877,0.08791440784934543,0.2,14.39572039246727
B102238,0.26216152,0.312144,0.32224718,0.295852,0.11607907195896436,0.0,5.803953597948218
B102239,0.29350033,0.312144,0.41704607,0.51152253,0.685302344301154,0.4,54.2651172150577
B102240,0.995037,0.9929214,0.35853148,0.40455258,0.9975598070988388,0.4,69.87799035494194
B102241,0.23002031,0.312144,0.33117825,0.28120282,0.09196202878220656,0.0,4.598101439110328
B102242,0.29039347,0.312144,0.26079085,0.38126752,0.18086047863925275,0.2,19.043023931962637
B102243,0.40270135,0.312144,0.5560476,0.36053598,0.73105679799709,0.4,56.552839899854504
B102244,0.29961562,0.312144,0.36786455,0.41225833,0.3934900709807975,0.0,19.674503549039876
B102245,0.09629103,0.312144,0.35742962,0.47474918,0.24549008221808552,0.0,12.274504110904276
B102246,0.33876038,0.312144,0.32833248,0.41350627,0.38555304441336213,0.2,29.277652220668106
B102247,0.26216152,0.312144,0.3331019,0.38161662,0.23650582200947806,0.4,31.82529110047391
B102248,0.2831746,0.312144,0.45294312,0.24031895,0.1809672214523583,0.2,19.048361072617915
B102249,0.14143111,0.312144,0.3510865,0.4256324,0.20565822780130327,0.0,10.282911390065163
B102250,0.29769173,0.312144,0.3215411,0.31059325,0.15541976005733885,0.0,7.770988002866942
B102251,0.26216152,0.312144,0.39234972,0.15500042,0.05567477336753631,0.2,12.783738668376815
B102252,0.994609,0.9929214,0.36209548,0.42896992,0.9980892209216587,0.4,69.90446104608294
B102253,0.29350033,0.312144,0.41499698,0.0,0.019720003293573245,0.4,20.986000164678664
B102254,0.24376157,0.312144,0.31160817,0.2992959,0.10157620590072755,0.4,25.07881029503638
B102255,0.09629103,0.312144,0.44111526,0.47412005,0.36600209925147076,0.2,28.300104962573535
B102256,0.14143111,0.312144,0.34083086,0.28171664,0.06086829577558233,0.0,3.0434147887791165
B102257,0.29350033,0.312144,0.49744758,0.3328024,0.4262738294360727,0.2,31.31369147180364
B102258,0.09629103,0.312144,0.46345833,0.32170132,0.143516532333119,0.2,17.17582661665595
B102259,0.33792037,0.312144,0.3145612,0.28263196,0.14664522101956487,0.2,17.332261050978243
B102260,0.14143111,0.312144,0.29061034,0.21983348,0.025362398469862688,0.2,11.268119923493135
B102261,0.9832913,0.9929214,0.406693,0.390354,0.9978673334496881,0.8,89.8933666724844
B102262,0.29606596,0.312144,0.35860533,0.4920206,0.5524928537327896,0.4,47.624642686639476
B102263,0.09629103,0.312144,0.2585361,0.3623055,0.05552298100312638,0.0,2.776149050156319
B102264,0.24229512,0.312144,0.37393045,0.4328141,0.3686387085592556,0.4,38.431935427962785
B102265,0.3067159,0.312144,0.43945685,0.30300978,0.29045818201064105,0.2,24.522909100532054
B102266,0.29350033,0.312144,0.17595209,0.24776888,0.035627533881685255,0.4,21.781376694084265
B102267,0.29350033,0.312144,0.35320032,0.13820824,0.04427668327889515,0.2,12.213834163944757
B102268,0.25197998,0.312144,0.35853148,0.3354342,0.18586403715820843,0.2,19.29320185791042
B102269,0.2770462,0.312144,0.4060086,0.23943166,0.13255629730429294,0.2,16.627814865214646
B102270,0.3425702,0.312144,0.7090449,0.43878824,0.9184736133753157,0.2,55.92368066876578
B102271,0.33800936,0.312144,0.3585539,0.4420678,0.4998713256012419,0.4,44.9935662800621
B102272,0.9952626,0.9929214,0.42787573,0.35584623,0.997647114641846,0.4,69.8823557320923
B102273,0.09629103,0.312144,0.36540052,0.28457505,0.05711027883838702,0.2,12.855513941919353
B102274,0.30691084,0.312144,0.38577417,0.29727197,0.2114978596068494,0.2,20.57489298034247
B102275,0.32238415,0.312144,0.44439515,0.369088,0.4590677695044134,0.4,42.95338847522067
B102276,0.29350033,0.312144,0.37766582,0.5049402,0.6095968431121781,0.2,40.4798421556089
B102277,0.32238415,0.312144,0.36134157,0.3236747,0.23985019804081226,0.0,11.992509902040613
B102278,0.3182514,0.312144,0.34255648,0.31645358,0.20204033821747766,0.2,20.102016910873882
B102279,0.2741927,0.312144,0.26145798,0.21034527,0.04065406072818844,0.2,12.032703036409423
B102280,0.26216152,0.312144,0.29713383,0.37137917,0.180299408499834,0.2,19.014970424991702
B102281,0.3169946,0.312144,0.5188715,0.40963024,0.6659609194243296,0.2,43.29804597121648
B102282,0.9821483,0.312144,0.4526419,0.5207716,0.9941436170809241,0.4,69.70718085404621
B102283,0.26216152,0.312144,0.27642906,0.31815538,0.10493558686622768,0.2,15.246779343311385
B102284,0.2770462,0.312144,0.09981739,0.26247153,0.022157061254315973,0.2,11.1078530627158
B102285,0.29039347,0.312144,0.28708687,0.4187158,0.2715766538304233,0.4,33.578832691521164
B102286,0.33464336,0.312144,0.44995975,0.41717872,0.5951138783615614,0.2,39.75569391807807
B102287,0.14143111,0.312144,0.35742962,0.47974226,0.3071729086556487,0.2,25.358645432782435
B102288,0.29350033,0.312144,0.29635197,0.13038231,0.028280821062738767,0.2,11.41404105313694
B102289,0.09629103,0.312144,0.34269175,0.468193,0.21675723454225698,0.0,10.837861727112848
B102290,0.9821483,0.312144,0.38453457,0.5321297,0.9915634645699324,0.0,49.57817322849662
B102291,0.09629103,0.312144,0.17236951,0.36301282,0.03156308242152337,0.4,21.57815412107617
B102292,0.26216152,0.312144,0.44533822,0.4328141,0.5180528076673648,0.2,35.902640383368244
B102293,0.25197998,0.312144,0.29138443,0.21633577,0.04612442754439491,0.2,12.306221377219746
B102294,0.25197998,0.312144,0.4214322,0.35546944,0.29757321907116324,0.0,14.878660953558162
B102295,0.3262512,0.312144,0.475677,0.3502562,0.47578347892228356,0.4,43.78917394611418
B102296,0.26216152,0.312144,0.31549263,0.36774787,0.19459546330571167,0.2,19.729773165285586
B102297,0.3361484,0.312144,0.4246643,0.35802528,0.42038504714719005,0.2,31.019252357359505
B102298,0.09629103,0.312144,0.39664114,0.42864603,0.21885089078503567,0.2,20.942544539251784
B102299,0.37262115,0.312144,0.27924144,0.386512,0.2985280612890491,0.0,14.926403064452455
B102300,0.29624054,0.312144,0.30666444,0.32401347,0.15688124601119624,0.2,17.844062300559813
B102301,0.994609,0.9929214,0.406693,0.3601913,0.9973722914623825,0.6,79.86861457311912
B102302,0.29320374,0.312144,0.2084117,0.17518155,0.023244063085768714,0.2,11.162203154288436
B102303,0.09629103,0.312144,0.2768369,0.33705544,0.05032014395487811,0.2,12.516007197743907
B102304,0.14143111,0.312144,0.2967152,0.27536908,0.04312782609198441,0.0,2.1563913045992202
B102305,0.9936288,0.9929214,0.5352424,0.37294063,0.9990320058127248,0.6,79.95160029063624
B102306,0.09629103,0.312144,0.13805115,0.25266019,0.009296922542394651,0.2,10.464846127119733
B102307,0.14143111,0.312144,0.27440488,0.39967975,0.10727077903079921,0.2,15.363538951539962
B102308,0.14143111,0.312144,0.3396208,0.28329408,0.06121378595312018,0.2,13.060689297656008
B102309,0.26659438,0.312144,0.3447056,0.33403444,0.18240321882964067,0.2,19.120160941482034
B102310,0.25197998,0.312144,0.47105718,0.37618318,0.41913383169121987,0.2,30.956691584560993
B102311,0.25197998,0.312144,0.36335474,0.35948703,0.22721104199230804,0.2,21.360552099615404
B102312,0.23862451,0.312144,0.22145437,0.18243529,0.019826192714822555,0.0,0.9913096357411277
B102313,0.26216152,0.312144,0.2917169,0.4876999,0.37994446761510525,0.2,28.997223380755266
B102314,0.09629103,0.312144,0.38851118,0.38486877,0.15080112616406194,0.4,27.5400563082031
B102315,0.26216152,0.312144,0.2821031,0.19356227,0.03762143195319879,0.0,1.8810715976599395
B102316,0.09629103,0.312144,0.3976311,0.25659356,0.05538925935016142,0.2,12.769462967508073
B102317,0.29350033,0.312144,0.30955145,0.17281254,0.0448672708497837,0.2,12.243363542489186
B102318,0.2798586,0.312144,0.40146777,0.6414636,0.8553356941485168,0.4,62.76678470742585
B102319,0.9946866,0.9929214,0.5577631,0.33987004,0.9988868141562821,0.6,79.9443407078141
B102320,0.26216152,0.312144,0.085348524,0.48036993,0.12079884064589087,0.2,16.039942032294544
B102321,0.14143111,0.312144,0.388255,0.33795506,0.13072332395627154,0.2,16.53616619781358
B102322,0.26216152,0.312144,0.35853148,0.29370776,0.1420256479443586,0.0,7.10128239721793
B102323,0.26216152,0.312144,0.40717742,0.20941678,0.09695731579140081,0.0,4.84786578957004
B102324,0.34744138,0.312144,0.27924144,0.7693104,0.9236851495458257,0.2,56.18425747729129
B102325,0.14143111,0.312144,0.44807914,0.41764164,0.3201649547416585,0.2,26.008247737082925
B102326,0.09629103,0.312144,0.3634099,0.41649163,0.16612754286127104,0.2,18.30637714306355
B102327,0.09629103,0.312144,0.46882945,0.3591199,0.19661651475742817,0.0,9.83082573787141
B102328,0.25197998,0.312144,0.40095434,0.37553126,0.30630917573575345,0.2,25.31545878678767
B102329,0.30231526,0.312144,0.40783262,0.33729437,0.30476347991196545,0.2,25.238173995598274
B102330,0.29350033,0.312144,0.2808261,0.342402,0.153350442285147,0.2,17.667522114257352
B102331,0.14143111,0.312144,0.29472497,0.4787462,0.22159191399071904,0.2,21.079595699535954
B102332,0.26216152,0.312144,0.2569979,0.34590262,0.11663524552345239,0.2,15.83176227617262
B102333,0.14143111,0.312144,0.39307135,0.36527234,0.16633385769516268,0.4,28.316692884758133
B102334,0.09629103,0.312144,0.4902106,0.37770963,0.25164065214786674,0.2,22.582032607393337
B102335,0.9832913,0.9929214,0.51482207,0.34786886,0.9985117467058645,0.6,79.92558733529323
B102336,0.2698073,0.312144,0.38429853,0.3402877,0.24043939247782767,0.2,22.021969623891387
B102337,0.2531938,0.312144,0.2627668,0.26236722,0.057331135327727566,0.0,2.8665567663863785
B102338,0.14143111,0.312144,0.46321613,0.2734339,0.12293832189182408,0.2,16.146916094591205
B102339,0.2896392,0.312144,0.47537294,0.4165272,0.572488431818405,0.4,48.62442159092025
B102340,0.29350033,0.312144,0.42512763,0.30444083,0.2579772953796353,0.4,32.89886476898177
B102341,0.25197998,0.312144,0.318044,0.19132562,0.044233204993311605,0.0,2.2116602496655804
B102342,0.25197998,0.312144,0.33566436,0.2607659,0.08971690468046639,0.2,14.48584523402332
